time_day,TCE_zone1_mid_mg_L,TCE_zone2_mid_mg_L,TCE_PRB_inlet_mg_L,cDCE_PRB_inlet_mg_L,VC_PRB_inlet_mg_L,TCE_PRB_mid_mg_L,cDCE_PRB_mid_mg_L,VC_PRB_mid_mg_L,source_mass_mg,source_active,pore_velocity_m_day
414.25,0,98.8956488519416,8.2084862437896,105.12112443297,12.7394292332924,0,0.00557346570167239,0.00103249449946169,0,0,0.147631578947368
414.3,0,98.8488057822468,8.20604291566556,105.089805137239,12.736478483966,0,0.00557128455705184,0.00103209044539047,0,0,0.147631578947368
414.35,0,98.8019608856723,8.20359960387839,105.058485788587,12.733527343978,0,0.00556910503618548,0.00103168669211252,0,0,0.147631578947368
414.4,0,98.7551141621468,8.20115630843131,105.027166387256,12.7305758132697,0,0.00556692714492212,0.00103128324071128,0,0,0.147631578947368
414.45,0,98.7082656115992,8.1987130293276,104.99584693349,12.7276238917827,0,0.00556475088887518,0.0010308800922266,0,0,0.147631578947368
414.5,0,98.661415233958,8.19626976657061,104.964527427534,12.7246715794588,0,0.00556257627342474,0.00103047724765509,0,0,0.147631578947368
414.55,0,98.6145630291522,8.19382652016373,104.933207869635,12.7217188762395,0,0.00556040330371967,0.00103007470795053,0,0,0.147631578947368
414.6,0,98.5677089971103,8.19138329011042,104.901888260039,12.7187657820668,0,0.00555823198467974,0.00102967247402428,0,0,0.147631578947368
414.65,0,98.5208531377612,8.18894007641418,104.870568598995,12.7158122968825,0,0.00555606232099769,0.00102927054674561,0,0,0.147631578947368
414.7,0,98.4739954510336,8.18649687907858,104.839248886751,12.7128584206287,0,0.00555389431714142,0.00102886892694218,0,0,0.147631578947368
414.75,0,98.4271359368562,8.18405369810723,104.807929123558,12.7099041532474,0,0.0055517279773561,0.00102846761540036,0,0,0.147631578947368
414.8,0,98.3802745951577,8.18161053350377,104.776609309665,12.7069494946807,0,0.00554956330566636,0.00102806661286568,0,0,0.147631578947368
414.85,0,98.3334114258669,8.17916738527192,104.745289445326,12.7039944448708,0,0.00554740030587843,0.0010276659200432,0,0,0.147631578947368
414.9,0,98.2865464289125,8.17672425341543,104.713969530792,12.7010390037601,0,0.00554523898158233,0.00102726553759794,0,0,0.147631578947368
414.95,0,98.2396796042232,8.17428113793809,104.682649566317,12.6980831712909,0,0.00554307933615408,0.00102686546615527,0,0,0.147631578947368
415,0,98.1928109517278,8.17183803884375,104.651329552155,12.6951269474056,0,0.00554092137275787,0.00102646570630133,0,0,0.147631578947368
415.05,0,98.1459404713549,8.16939495613628,104.620009488561,12.6921703320468,0,0.00553876509434832,0.00102606625858342,0,0,0.147631578947368
415.1,0,98.0990681630333,8.16695188981962,104.58868937579,12.689213325157,0,0.00553661050367264,0.00102566712351044,0,0,0.147631578947368
415.15,0,98.0521940266917,8.16450883989773,104.5573692141,12.6862559266788,0,0.0055344576032729,0.00102526830155327,0,0,0.147631578947368
415.2,0,98.0053180622587,8.16206580637461,104.526049003748,12.6832981365549,0,0.00553230639548825,0.00102486979314521,0,0,0.147631578947368
415.25,0,97.9584402696632,8.15962278925431,104.494728744991,12.680339954728,0,0.00553015688245719,0.00102447159868239,0,0,0.147631578947368
415.3,0,97.9115606488337,8.15717978854091,104.463408438089,12.677381381141,0,0.00552800906611976,0.00102407371852417,0,0,0.147631578947368
415.35,0,97.864679199699,8.15473680423852,104.4320880833,12.6744224157368,0,0.00552586294821989,0.00102367615299359,0,0,0.147631578947368
415.4,0,97.8177959221878,8.15229383635129,104.400767680886,12.6714630584581,0,0.00552371853030755,0.00102327890237775,0,0,0.147631578947368
415.45,0,97.7709108162287,8.14985088488341,104.369447231106,12.6685033092481,0,0.00552157581374112,0.00102288196692827,0,0,0.147631578947368
415.5,0,97.7240238817506,8.1474079498391,104.338126734222,12.6655431680497,0,0.0055194347996896,0.00102248534686169,0,0,0.147631578947368
415.55,0,97.6771351186819,8.14496503122262,104.306806190495,12.662582634806,0,0.00551729548913492,0.00102208904235987,0,0,0.147631578947368
415.6,0,97.6302445269516,8.14252212903824,104.27548560019,12.6596217094602,0,0.00551515788287418,0.00102169305357047,0,0,0.147631578947368
415.65,0,97.5833521064881,8.14007924329027,104.244164963568,12.6566603919553,0,0.00551302198152199,0.00102129738060731,0,0,0.147631578947368
415.7,0,97.5364578572203,8.13763637398307,104.212844280894,12.6536986822346,0,0.00551088778551271,0.00102090202355084,0,0,0.147631578947368
415.75,0,97.4895617790767,8.135193521121,104.181523552432,12.6507365802415,0,0.00550875529510275,0.00102050698244854,0,0,0.147631578947368
415.8,0,97.4426638719861,8.13275068470846,104.150202778447,12.647774085919,0,0.00550662451037289,0.00102011225731535,0,0,0.147631578947368
415.85,0,97.3957641358771,8.13030786474988,104.118881959204,12.6448111992108,0,0.00550449543123053,0.0010197178481341,0,0,0.147631578947368
415.9,0,97.3488625706784,8.12786506124972,104.08756109497,12.64184792006,0,0.00550236805741199,0.00101932375485594,0,0,0.147631578947368
415.95,0,97.3019591763187,8.12542227421245,104.05624018601,12.6388842484102,0,0.00550024238848484,0.00101892997740072,0,0,0.147631578947368
416,0,97.2550539527266,8.12297950364259,104.024919232593,12.6359201842048,0,0.00549811842385015,0.00101853651565749,0,0,0.147631578947368
416.05,0,97.2081468998307,8.12053674954466,103.993598234985,12.6329557273873,0,0.0054959961627448,0.00101814336948486,0,0,0.147631578947368
416.1,0,97.1612380175598,8.11809401192322,103.962277193454,12.6299908779013,0,0.00549387560424378,0.00101775053871146,0,0,0.147631578947368
416.15,0,97.1143273058425,8.11565129078283,103.93095610827,12.6270256356903,0,0.00549175674726246,0.00101735802313635,0,0,0.147631578947368
416.2,0,97.0674147646074,8.11320858612812,103.8996349797,12.624060000698,0,0.00548963959055889,0.00101696582252944,0,0,0.147631578947368
416.25,0,97.0205003937833,8.11076589796368,103.868313808015,12.621093972868,0,0.00548752413273609,0.00101657393663193,0,0,0.147631578947368
416.3,0,96.9735841932986,8.10832322629417,103.836992593484,12.6181275521439,0,0.00548541037224433,0.00101618236515673,0,0,0.147631578947368
416.35,0,96.9266661630822,8.10588057112425,103.805671336377,12.6151607384696,0,0.00548329830738339,0.00101579110778885,0,0,0.147631578947368
416.4,0,96.8797463030625,8.10343793245861,103.774350036965,12.6121935317887,0,0.00548118793630489,0.00101540016418587,0,0,0.147631578947368
416.45,0,96.8328246131683,8.10099531030194,103.743028695519,12.6092259320451,0,0.0054790792570145,0.00101500953397833,0,0,0.147631578947368
416.5,0,96.7859010933283,8.09855270465897,103.711707312311,12.6062579391824,0,0.00547697226737424,0.00101461921677018,0,0,0.147631578947368
416.55,0,96.7389757434709,8.09611011553444,103.680385887612,12.6032895531446,0,0.00547486696510474,0.00101422921213913,0,0,0.147631578947368
416.6,0,96.6920485635249,8.0936675429331,103.649064421695,12.6003207738755,0,0.00547276334778751,0.00101383951963717,0,0,0.147631578947368
416.65,0,96.6451195534189,8.09122498685974,103.617742914833,12.597351601319,0,0.00547066141286718,0.0010134501387909,0,0,0.147631578947368
416.7,0,96.5981887130815,8.08878244731914,103.586421367298,12.594382035419,0,0.00546856115765372,0.00101306106910199,0,0,0.147631578947368
416.75,0,96.5512560424413,8.08633992431612,103.555099779363,12.5914120761195,0,0.00546646257932475,0.00101267231004759,0,0,0.147631578947368
416.8,0,96.504321541427,8.0838974178555,103.523778151304,12.5884417233643,0,0.0054643656749277,0.00101228386108073,0,0,0.147631578947368
416.85,0,96.4573852099671,8.08145492794212,103.492456483393,12.5854709770976,0,0.00546227044138209,0.00101189572163075,0,0,0.147631578947368
416.9,0,96.4104470479903,8.07901245458083,103.461134775904,12.5824998372632,0,0.00546017687548172,0.00101150789110369,0,0,0.147631578947368
416.95,0,96.3635070554251,8.07656999777651,103.429813029114,12.5795283038052,0,0.0054580849738969,0.00101112036888273,0,0,0.147631578947368
417,0,96.3165652322003,8.07412755753404,103.398491243296,12.5765563766677,0,0.00545599473317664,0.00101073315432858,0,0,0.147631578947368
417.05,0,96.2696215782444,8.07168513385832,103.367169418727,12.5735840557948,0,0.00545390614975084,0.00101034624677986,0,0,0.147631578947368
417.1,0,96.2226760934859,8.06924272675426,103.335847555681,12.5706113411305,0,0.00545181921993252,0.00100995964555357,0,0,0.147631578947368
417.15,0,96.1757287778536,8.0668003362268,103.304525654435,12.5676382326189,0,0.00544973393991994,0.00100957334994543,0,0,0.147631578947368
417.2,0,96.1287796312759,8.06435796228085,103.273203715266,12.5646647302042,0,0.00544765030579879,0.00100918735923032,0,0,0.147631578947368
417.25,0,96.0818286536815,8.06191560492138,103.241881738448,12.5616908338305,0,0.00544556831354439,0.00100880167266267,0,0,0.147631578947368
417.3,0,96.034875844999,8.05947326415335,103.210559724261,12.558716543442,0,0.00544348795902376,0.00100841628947684,0,0,0.147631578947368
417.35,0,95.987921205157,8.05703093998172,103.17923767298,12.5557418589829,0,0.00544140923799783,0.00100803120888756,0,0,0.147631578947368
417.4,0,95.940964734084,8.05458863241149,103.147915584883,12.5527667803973,0,0.00543933214612352,0.00100764643009026,0,0,0.147631578947368
417.45,0,95.8940064317086,8.05214634144766,103.116593460247,12.5497913076296,0,0.00543725667895589,0.00100726195226152,0,0,0.147631578947368
417.5,0,95.8470462979595,8.04970406709522,103.085271299352,12.5468154406238,0,0.00543518283195022,0.00100687777455945,0,0,0.147631578947368
417.55,0,95.8000843327651,8.0472618093592,103.053949102474,12.5438391793243,0,0.00543311060046413,0.00100649389612404,0,0,0.147631578947368
417.6,0,95.7531205360541,8.04481956824463,103.022626869892,12.5408625236754,0,0.00543103997975963,0.00100611031607759,0,0,0.147631578947368
417.65,0,95.706154907755,8.04237734375653,102.991304601886,12.5378854736212,0,0.00542897096500523,0.00100572703352507,0,0,0.147631578947368
417.7,0,95.6591874477964,8.03993513589996,102.959982298733,12.5349080291062,0,0.00542690355127797,0.00100534404755451,0,0,0.147631578947368
417.75,0,95.6122181561069,8.03749294467997,102.928659960713,12.5319301900745,0,0.00542483773356548,0.00100496135723737,0,0,0.147631578947368
417.8,0,95.565247032615,8.03505077010163,102.897337588106,12.5289519564706,0,0.00542277350676798,0.00100457896162893,0,0,0.147631578947368
417.85,0,95.5182740772493,8.03260861217001,102.866015181191,12.5259733282387,0,0.00542071086570038,0.00100419685976865,0,0,0.147631578947368
417.9,0,95.4712992899383,8.0301664708902,102.834692740247,12.5229943053232,0,0.00541864980509418,0.00100381505068055,0,0,0.147631578947368
417.95,0,95.4243226706106,8.02772434626728,102.803370265556,12.5200148876684,0,0.00541659031959956,0.0010034335333736,0,0,0.147631578947368
418,0,95.3773442191947,8.02528223830634,102.772047757397,12.5170350752187,0,0.00541453240378731,0.00100305230684203,0,0,0.147631578947368
418.05,0,95.3303639356193,8.02284014701251,102.74072521605,12.5140548679185,0,0.00541247605215079,0.00100267137006575,0,0,0.147631578947368
418.1,0,95.2833818198128,8.02039807239088,102.709402641797,12.5110742657122,0,0.00541042125910792,0.0010022907220107,0,0,0.147631578947368
418.15,0,95.2363978717038,8.01795601444659,102.678080034919,12.5080932685441,0,0.00540836801900308,0.00100191036162917,0,0,0.147631578947368
418.2,0,95.1894120912208,8.01551397318476,102.646757395695,12.5051118763587,0,0.00540631632610906,0.00100153028786022,0,0,0.147631578947368
418.25,0,95.1424244782924,8.01307194861053,102.615434724409,12.5021300891003,0,0.00540426617462894,0.00100115049962997,0,0,0.147631578947368
418.3,0,95.095435032847,8.01062994072902,102.584112021341,12.4991479067135,0,0.00540221755869803,0.00100077099585201,0,0,0.147631578947368
418.35,0,95.0484437548133,8.00818794954541,102.552789286773,12.4961653291426,0,0.00540017047238571,0.0010003917754277,0,0,0.147631578947368
418.4,0,95.0014506441197,8.00574597506483,102.521466520986,12.493182356332,0,0.0053981249096973,0.00100001283724653,0,0,0.147631578947368
418.45,0,94.9544557006949,8.00330401729244,102.490143724264,12.4901989882263,0,0.00539608086457591,0.000999634180186491,0,0,0.147631578947368
418.5,0,94.9074589244672,8.00086207623343,102.458820896888,12.4872152247699,0,0.00539403833090429,0.000999255803114362,0,0,0.147631578947368
418.55,0,94.8604603153652,7.99842015189295,102.42749803914,12.4842310659073,0,0.00539199730250663,0.000998877704886092,0,0,0.147631578947368
418.6,0,94.8134598733175,7.99597824427619,102.396175151303,12.4812465115828,0,0.00538995777315036,0.000998499884347112,0,0,0.147631578947368
418.65,0,94.7664575982526,7.99353635338832,102.36485223366,12.4782615617411,0,0.00538791973654793,0.00099812234033267,0,0,0.147631578947368
418.7,0,94.7194534900989,7.99109447923454,102.333529286495,12.4752762163266,0,0.00538588318635862,0.000997745071668159,0,0,0.147631578947368
418.75,0,94.6724475487851,7.98865262182005,102.302206310089,12.4722904752837,0,0.00538384811619023,0.000997368077169441,0,0,0.147631578947368
418.8,0,94.6254397742395,7.98621078115003,102.270883304726,12.4693043385571,0,0.00538181451960087,0.000996991355643172,0,0,0.147631578947368
418.85,0,94.5784301663906,7.98376895722969,102.23956027069,12.4663178060911,0,0.00537978239010065,0.000996614905887116,0,0,0.147631578947368
418.9,0,94.5314187251671,7.98132715006425,102.208237208265,12.4633308778303,0,0.0053777517211534,0.000996238726690462,0,0,0.147631578947368
418.95,0,94.4844054504974,7.97888535965891,102.176914117733,12.4603435537193,0,0.00537572250617833,0.000995862816834137,0,0,0.147631578947368
419,0,94.43739034231,7.9764435860189,102.145590999379,12.4573558337025,0,0.00537369473855175,0.000995487175091118,0,0,0.147631578947368
419.05,0,94.3903734005333,7.97400182914942,102.114267853488,12.4543677177245,0,0.00537166841160866,0.000995111800226733,0,0,0.147631578947368
419.1,0,94.343354625096,7.97156008905572,102.082944680342,12.4513792057298,0,0.00536964351864445,0.000994736690998967,0,0,0.147631578947368
419.15,0,94.2963340159264,7.96911836574301,102.051621480227,12.448390297663,0,0.00536762005291645,0.000994361846158762,0,0,0.147631578947368
419.2,0,94.249311572953,7.96667665921654,102.020298253427,12.4454009934685,0,0.00536559800764559,0.000993987264450313,0,0,0.147631578947368
419.25,0,94.2022872961043,7.96423496948154,101.988975000227,12.442411293091,0,0.00536357737601798,0.000993612944611361,0,0,0.147631578947368
419.3,0,94.1552611853089,7.96179329654326,101.957651720911,12.439421196475,0,0.00536155815118641,0.000993238885373484,0,0,0.147631578947368
419.35,0,94.1082332404951,7.95935164040692,101.926328415765,12.4364307035651,0,0.005359540326272,0.000992865085462385,0,0,0.147631578947368
419.4,0,94.0612034615915,7.9569100010778,101.895005085073,12.4334398143057,0,0.00535752389436565,0.000992491543598174,0,0,0.147631578947368
419.45,0,94.0141718485265,7.95446837856113,101.863681729121,12.4304485286416,0,0.00535550884852958,0.000992118258495648,0,0,0.147631578947368
419.5,0,93.9671384012286,7.95202677286218,101.832358348194,12.4274568465172,0,0.00535349518179886,0.000991745228864571,0,0,0.147631578947368
419.55,0,93.9201031196262,7.9495851839862,101.801034942577,12.4244647678771,0,0.00535148288718285,0.000991372453409946,0,0,0.147631578947368
419.6,0,93.8730660036479,7.94714361193845,101.769711512557,12.4214722926659,0,0.00534947195766665,0.000990999930832286,0,0,0.147631578947368
419.65,0,93.826027053222,7.9447020567242,101.738388058419,12.4184794208282,0,0.00534746238621258,0.00099062765982788,0,0,0.147631578947368
419.7,0,93.7789862682771,7.94226051834872,101.707064580448,12.4154861523086,0,0.00534545416576161,0.000990255639089062,0,0,0.147631578947368
419.75,0,93.7319436487416,7.93981899681727,101.675741078931,12.4124924870516,0,0.00534344728923473,0.000989883867304466,0,0,0.147631578947368
419.8,0,93.6848991945439,7.93737749213513,101.644417554154,12.4094984250018,0,0.00534144174953436,0.000989512343159285,0,0,0.147631578947368
419.85,0,93.6378529056125,7.93493600430758,101.613094006403,12.4065039661038,0,0.00533943753954571,0.000989141065335531,0,0,0.147631578947368
419.9,0,93.5908047818758,7.93249453333989,101.581770435965,12.4035091103023,0,0.00533743465213818,0.000988770032512276,0,0,0.147631578947368
419.95,0,93.5437548232623,7.93005307923735,101.550446843126,12.4005138575418,0,0.00533543308016663,0.000988399243365906,0,0,0.147631578947368
420,0,93.4967030297004,7.92761164200524,101.519123228172,12.3975182077668,0,0.00533343281647276,0.000988028696570366,0,0,0.147631578947368
420.05,0,93.4496494011185,7.92517022164884,101.487799591391,12.3945221609221,0,0.00533143385388635,0.000987658390797398,0,0,0.147631578947368
420.1,0,93.4025939374452,7.92272881817345,101.456475933069,12.3915257169522,0,0.00532943618522659,0.000987288324716777,0,0,0.147631578947368
420.15,0,93.3555366386087,7.92028743158435,101.425152253494,12.3885288758017,0,0.00532743980330334,0.000986918496996552,0,0,0.147631578947368
420.2,0,93.3084775045376,7.91784606188684,101.393828552951,12.3855316374152,0,0.00532544470091836,0.000986548906303269,0,0,0.147631578947368
420.25,0,93.2614165351603,7.91540470908621,101.36250483173,12.3825340017374,0,0.00532345087086653,0.000986179551302205,0,0,0.147631578947368
420.3,0,93.2143537304052,7.91296337318776,101.331181090116,12.3795359687128,0,0.00532145830593709,0.000985810430657589,0,0,0.147631578947368
420.35,0,93.1672890902007,7.91052205419678,101.299857328397,12.376537538286,0,0.00531946699891483,0.000985441543032825,0,0,0.147631578947368
420.4,0,93.1202226144752,7.90808075211859,101.268533546862,12.3735387104017,0,0.00531747694258124,0.000985072887090706,0,0,0.147631578947368
420.45,0,93.0731543031572,7.90563946695848,101.237209745796,12.3705394850044,0,0.00531548812971569,0.000984704461493634,0,0,0.147631578947368
420.5,0,93.026084156175,7.90319819872176,101.20588592549,12.3675398620389,0,0.00531350055309656,0.000984336264903828,0,0,0.147631578947368
420.55,0,92.9790121734571,7.90075694741373,101.174562086229,12.3645398414496,0,0.00531151420550238,0.000983968295983531,0,0,0.147631578947368
420.6,0,92.9319383549319,7.8983157130397,101.143238228302,12.3615394231813,0,0.00530952907971289,0.000983600553395216,0,0,0.147631578947368
420.65,0,92.8848627005277,7.89587449560498,101.111914351998,12.3585386071785,0,0.00530754516851018,0.000983233035801788,0,0,0.147631578947368
420.7,0,92.837785210173,7.89343329511489,101.080590457605,12.3555373933859,0,0.00530556246467974,0.000982865741866782,0,0,0.147631578947368
420.75,0,92.7907058837962,7.89099211157474,101.04926654541,12.352535781748,0,0.00530358096101151,0.000982498670254556,0,0,0.147631578947368
420.8,0,92.7436247213257,7.88855094498984,101.017942615702,12.3495337722095,0,0.00530160065030088,0.000982131819630484,0,0,0.147631578947368
420.85,0,92.6965417226898,7.88610979536551,100.98661866877,12.3465313647151,0,0.00529962152534979,0.000981765188661144,0,0,0.147631578947368
420.9,0,92.649456887817,7.88366866270706,100.955294704903,12.3435285592093,0,0.00529764357896764,0.000981398776014504,0,0,0.147631578947368
420.95,0,92.6023702166356,7.88122754701982,100.923970724388,12.3405253556368,0,0.00529566680397233,0.000981032580360103,0,0,0.147631578947368
421,0,92.5552817090741,7.87878644830911,100.892646727516,12.3375217539421,0,0.00529369119319121,0.000980666600369231,0,0,0.147631578947368
421.05,0,92.5081913650607,7.87634536658024,100.861322714574,12.33451775407,0,0.005291716739462,0.000980300834715101,0,0,0.147631578947368
421.1,0,92.461099184524,7.87390430183855,100.829998685853,12.331513355965,0,0.00528974343563378,0.000979935282073027,0,0,0.147631578947368
421.15,0,92.4140051673922,7.87146325408936,100.798674641641,12.3285085595718,0,0.00528777127456783,0.000979569941120588,0,0,0.147631578947368
421.2,0,92.3669093135937,7.86902222333799,100.767350582226,12.325503364835,0,0.00528580024913861,0.000979204810537798,0,0,0.147631578947368
421.25,0,92.3198116230569,7.86658120958977,100.7360265079,12.3224977716992,0,0.00528383035223456,0.000978839889007267,0,0,0.147631578947368
421.3,0,92.2727120957103,7.86414021285003,100.704702418951,12.319491780109,0,0.005281861576759,0.000978475175214361,0,0,0.147631578947368
421.35,0,92.225610731482,7.8616992331241,100.673378315668,12.3164853900091,0,0.00527989391563101,0.000978110667847358,0,0,0.147631578947368
421.4,0,92.1785075303005,7.8592582704173,100.642054198342,12.3134786013441,0,0.00527792736178618,0.000977746365597605,0,0,0.147631578947368
421.45,0,92.1314024920942,7.85681732473498,100.610730067261,12.3104714140587,0,0.00527596190817749,0.000977382267159664,0,0,0.147631578947368
421.5,0,92.0842956167914,7.85437639608246,100.579405922717,12.3074638280973,0,0.00527399754777609,0.000977018371231466,0,0,0.147631578947368
421.55,0,92.0371869043205,7.85193548446508,100.548081764998,12.3044558434048,0,0.00527203427357207,0.000976654676514446,0,0,0.147631578947368
421.6,0,91.9900763546098,7.84949458988817,100.516757594395,12.3014474599256,0,0.00527007207857521,0.000976291181713695,0,0,0.147631578947368
421.65,0,91.9429639675876,7.84705371235707,100.485433411198,12.2984386776045,0,0.00526811095581579,0.000975927885538091,0,0,0.147631578947368
421.7,0,91.8958497431823,7.84461285187712,100.454109215697,12.2954294963861,0,0.00526615089834523,0.000975564786700439,0,0,0.147631578947368
421.75,0,91.8487336813223,7.84217200845365,100.422785008183,12.2924199162149,0,0.00526419189923689,0.0009752018839176,0,0,0.147631578947368
421.8,0,91.8016157819359,7.839731182092,100.391460788945,12.2894099370356,0,0.00526223395158674,0.000974839175910626,0,0,0.147631578947368
421.85,0,91.7544960449514,7.83729037279751,100.360136558275,12.2863995587929,0,0.00526027704851401,0.000974476661404881,0,0,0.147631578947368
421.9,0,91.7073744702972,7.83484958057552,100.328812316463,12.2833887814313,0,0.00525832118316191,0.000974114339130169,0,0,0.147631578947368
421.95,0,91.6602510579015,7.83240880543137,100.2974880638,12.2803776048955,0,0.00525636634869828,0.000973752207820853,0,0,0.147631578947368
422,0,91.6131258076927,7.82996804737041,100.266163800575,12.2773660291302,0,0.00525441253831617,0.000973390266215974,0,0,0.147631578947368
422.05,0,91.5659987195992,7.82752730639798,100.234839527082,12.2743540540798,0,0.00525245974523455,0.000973028513059366,0,0,0.147631578947368
422.1,0,91.5188697935493,7.82508658251942,100.203515243609,12.2713416796892,0,0.00525050796269884,0.000972666947099771,0,0,0.147631578947368
422.15,0,91.4717390294713,7.82264587574007,100.172190950449,12.2683289059028,0,0.00524855718398156,0.000972305567090943,0,0,0.147631578947368
422.2,0,91.4246064272934,7.82020518606529,100.140866647892,12.2653157326653,0,0.00524660740238286,0.000971944371791763,0,0,0.147631578947368
422.25,0,91.3774719869441,7.81776451350041,100.109542336231,12.2623021599214,0,0.00524465861123113,0.000971583359966337,0,0,0.147631578947368
422.3,0,91.3303357083516,7.81532385805079,100.078218015755,12.2592881876156,0,0.00524271080388351,0.0009712225303841,0,0,0.147631578947368
422.35,0,91.2831975914442,7.81288321972176,100.046893686756,12.2562738156925,0,0.00524076397372645,0.000970861881819915,0,0,0.147631578947368
422.4,0,91.2360576361503,7.81044259851869,100.015569349527,12.2532590440969,0,0.00523881811417621,0.000970501413054169,0,0,0.147631578947368
422.45,0,91.1889158423981,7.80800199444691,99.984245004358,12.2502438727733,0,0.0052368732186794,0.000970141122872867,0,0,0.147631578947368
422.5,0,91.1417722101159,7.80556140751178,99.9529206515415,12.2472283016664,0,0.0052349292807134,0.000969781010067723,0,0,0.147631578947368
422.55,0,91.0946267392321,7.80312083771864,99.9215962913691,12.2442123307207,0,0.00523298629378694,0.000969421073436247,0,0,0.147631578947368
422.6,0,91.0474794296749,7.80068028507285,99.8902719241325,12.2411959598809,0,0.00523104425144047,0.000969061311781834,0,0,0.147631578947368
422.65,0,91.0003302813727,7.79823974957976,99.8589475501239,12.2381791890916,0,0.00522910314724666,0.000968701723913844,0,0,0.147631578947368
422.7,0,90.9531792942537,7.79579923124472,99.8276231696353,12.2351620182974,0,0.00522716297481082,0.000968342308647685,0,0,0.147631578947368
422.75,0,90.9060264682462,7.79335873007308,99.7962987829588,12.2321444474429,0,0.00522522372777133,0.000967983064804889,0,0,0.147631578947368
422.8,0,90.8588718032784,7.79091824607019,99.7649743903866,12.2291264764728,0,0.00522328539980005,0.000967623991213192,0,0,0.147631578947368
422.85,0,90.8117152992788,7.78847777924141,99.733649992211,12.2261081053317,0,0.0052213479846027,0.000967265086706603,0,0,0.147631578947368
422.9,0,90.7645569561755,7.78603732959209,99.7023255887244,12.2230893339641,0,0.00521941147591928,0.000966906350125477,0,0,0.147631578947368
422.95,0,90.7173967738968,7.78359689712759,99.6710011802194,12.2200701623148,0,0.00521747586752439,0.000966547780316585,0,0,0.147631578947368
423,0,90.6702347523709,7.78115648185326,99.6396767669886,12.2170505903282,0,0.00521554115322764,0.000966189376133177,0,0,0.147631578947368
423.05,0,90.6230708915263,7.77871608377445,99.6083523493245,12.2140306179491,0,0.00521360732687394,0.000965831136435048,0,0,0.147631578947368
423.1,0,90.575905191291,7.77627570289653,99.57702792752,12.211010245122,0,0.00521167438234389,0.000965473060088601,0,0,0.147631578947368
423.15,0,90.5287376515935,7.77383533922484,99.5457035018679,12.2079894717916,0,0.00520974231355406,0.000965115145966903,0,0,0.147631578947368
423.2,0,90.4815682723619,7.77139499276475,99.514379072661,12.2049682979024,0,0.00520781111445731,0.000964757392949745,0,0,0.147631578947368
423.25,0,90.4343970535246,7.76895466352161,99.4830546401926,12.2019467233991,0,0.00520588077904308,0.000964399799923694,0,0,0.147631578947368
423.3,0,90.3872239950096,7.76651435150078,99.4517302047555,12.1989247482263,0,0.00520395130133771,0.000964042365782148,0,0,0.147631578947368
423.35,0,90.3400490967455,7.76407405670762,99.4204057666431,12.1959023723286,0,0.00520202267540465,0.000963685089425386,0,0,0.147631578947368
423.4,0,90.2928723586602,7.76163377914748,99.3890813261487,12.1928795956506,0,0.00520009489534476,0.000963327969760617,0,0,0.147631578947368
423.45,0,90.2456937806822,7.75919351882573,99.3577568835655,12.1898564181368,0,0.00519816795529658,0.000962971005702024,0,0,0.147631578947368
423.5,0,90.1985133627397,7.75675327574773,99.326432439187,12.186832839732,0,0.00519624184943652,0.00096261419617081,0,0,0.147631578947368
423.55,0,90.1513311047608,7.75431304991883,99.2951079933068,12.1838088603807,0,0.00519431657197911,0.000962257540095238,0,0,0.147631578947368
423.6,0,90.1041470066739,7.7518728413444,99.2637835462185,12.1807844800275,0,0.00519239211717721,0.000961901036410675,0,0,0.147631578947368
423.65,0,90.0569610684072,7.7494326500298,99.2324590982158,12.1777596986171,0,0.00519046847932225,0.000961544684059626,0,0,0.147631578947368
423.7,0,90.0097732898889,7.74699247598038,99.2011346495925,12.1747345160939,0,0.00518854565274435,0.000961188481991771,0,0,0.147631578947368
423.75,0,89.9625836710472,7.74455231920151,99.1698102006425,12.1717089324027,0,0.00518662363181259,0.000960832429164001,0,0,0.147631578947368
423.8,0,89.9153922118103,7.74211217969855,99.1384857516597,12.1686829474881,0,0.00518470241093511,0.000960476524540447,0,0,0.147631578947368
423.85,0,89.8681989121066,7.73967205747686,99.1071613029383,12.1656565612945,0,0.00518278198455933,0.000960120767092514,0,0,0.147631578947368
423.9,0,89.8210037718642,7.7372319525418,99.0758368547722,12.1626297737667,0,0.00518086234717206,0.000959765155798905,0,0,0.147631578947368
423.95,0,89.7738067910113,7.73479186489875,99.0445124074558,12.1596025848492,0,0.00517894349329967,0.00095940968964565,0,0,0.147631578947368
424,0,89.7266079694761,7.73235179455305,99.0131879612834,12.1565749944866,0,0.00517702541750821,0.000959054367626133,0,0,0.147631578947368
424.05,0,89.6794073071869,7.72991174151008,98.9818635165494,12.1535470026236,0,0.00517510811440354,0.000958699188741108,0,0,0.147631578947368
424.1,0,89.6322048040719,7.7274717057752,98.9505390735481,12.1505186092046,0,0.00517319157863144,0.000958344151998727,0,0,0.147631578947368
424.15,0,89.5850004600592,7.72503168735377,98.9192146325743,12.1474898141744,0,0.00517127580487771,0.000957989256414557,0,0,0.147631578947368
424.2,0,89.5377942750772,7.72259168625116,98.8878901939226,12.1444606174775,0,0.00516936078786829,0.000957634501011595,0,0,0.147631578947368
424.25,0,89.4905862490539,7.72015170247273,98.8565657578876,12.1414310190585,0,0.0051674465223693,0.000957279884820289,0,0,0.147631578947368
